comment,toxic,PER,LOC,ORG,positive,negative,neutral,speech,skip,rude
Ну если это пишут крымчане  то у РФ все плохо..,0,0,1,0,0.02596735954284668,0.6513648629188538,0.3629792034626007,1.000000338535756e-05,0.3415925204753876,0
Ахах  когда тебя поддерживает 97% населения  но в какой именно стране узнал только сейчас,0,0,0,0,0.08757384121417999,0.20182321965694427,0.5000100135803223,0.014513582922518253,0.022296184673905373,0
Долго они ещё будут писать бред про оккупацию?,0,0,0,0,0.003085370408371091,0.4301573634147644,0.7663036584854126,1.000000338535756e-05,0.051855459809303284,0
"кароче уебы, мне от деда досталась двухстволка, завтра ваш балкон присоеденю, у меня стратегическая цель епта, соленья некуда девать, вам интелегентам он один хуй не нужен)кратко о вашем поощрении беззакония в международном праве и квасного патриотизма для масс, ""не деграданты""",1,0,0,0,0.022296184673905373,0.4765896201133728,0.38492217659950256,0.03115382604300976,0.1732981950044632,1
Греф не залезает? Сириозли?) а как же «Мрия»? И почему эти псы пишут на языке врага?),0,1,0,1,0.0013770253863185644,0.2069040536880493,0.6926519870758057,0.0017107223393395545,0.3702353835105896,0
Это просто прекрасно,0,0,0,0,0.994455099105835,0.05835584178566933,1.000000338535756e-05,1.000000338535756e-05,0.008325778879225254,0
А что если всю оппозицию так приглашать в Крым  а потом втихаря везти на Перекоп  да сдавать в СБУ?,0,0,1,1,0.014073628932237623,0.10088862478733064,0.7490972280502319,0.0018202114151790734,0.1778208613395691,0
Педоискренность может быть?,1,0,0,0,0.002333162352442741,0.002333162352442741,0.9893575310707092,1.000000338535756e-05,0.0229873675853014,0
То есть весь пост просто чтобы без особой причины опять пошутить про педофила Светова?,1,1,0,0,0.02518884465098381,0.06009664759039879,0.7431780099868774,0.002810927340760827,0.22816647589206696,0
Он рассказал в чем будет его либертарианство? Лекции? Не будут вызывать полицию и не будет судов?,0,0,0,0,0.0016078451881185176,0.287777841091156,0.951152205467224,0.0014203583123162387,0.03515484184026718,0
Там будут решать кому платить аренду.,0,0,0,0,0.0028995804022997613,0.03115382604300976,0.9362950325012208,1.000000338535756e-05,0.1824355274438858,0
При входе и выходе надо будет платить?,0,0,0,0,0.0009797518141567707,0.017452487722039226,0.9960646033287048,1.000000338535756e-05,0.06009664759039879,0
Я надеюсь не возле школы или детсада открывают  а то светову ближе 100 м нельзя приближаться.,0,0,0,0,0.04469086229801178,0.41490885615348816,0.2689514458179474,1.000000338535756e-05,0.3775506913661957,0
Вроде в России не так уж и сильно гомофобят  но можно считать  что хоть где то победил Светов,1,1,1,0,0.3629792034626007,0.16452647745609286,0.3140605390071869,0.0010105045512318613,0.07808816432952881,0
Лучше бы суд открыл,0,0,0,0,0.15611489117145538,0.06755668669939041,0.4688006341457367,1.000000338535756e-05,0.016924913972616196,0
- Опять всю ночь в клубе провела? Сил моих больше нет! Тебе ж всего шестнадцать! - Моей младшей сестре всего семь  а она тоже всё свободное время проводит в клубе. - Так то ж либертарианский!,0,0,0,0,0.06755668669939041,0.1824355274438858,0.22816647589206696,0.03623005375266075,0.2509227991104126,1
Там будут 4 кассира  которые конкурируют друг с другом и делают вход дешевле  чем у соседа?🤔,0,0,0,0,0.04209772497415543,0.07808816432952881,0.8080772161483765,0.0191340371966362,0.09010298550128937,0
